pcode,locality,lat,long
3756,DARRAWEIT GUIM,-37.402359,144.80284
3756,UPPER PLENTY,-37.402359,144.80284
3756,WALLAN,-37.402359,144.80284
3757,EDEN PARK,-37.450676,145.106435
3757,HUMEVALE,-37.450676,145.106435
3757,KINGLAKE CENTRAL,-37.450676,145.106435
3757,KINGLAKE WEST,-37.450676,145.106435
3757,PHEASANT CREEK,-37.450676,145.106435
3757,WHITTLESEA,-37.450676,145.106435
3758,HEATHCOTE JUNCTION,-37.383,145.029955
3758,WANDONG,-37.383,145.029955
3759,PANTON HILL,-37.641394,145.240086
3760,SMITHS GULLY,-37.620131,145.287916
3761,ST ANDREWS,0,0
3762,BYLANDS,0,0
3763,KINGLAKE,-37.481664,145.277344
3764,FORBES,-37.31432,144.889007
3764,GLENAROUA,-37.31432,144.889007
3764,HIGH CAMP,-37.31432,144.889007
3764,KILMORE,-37.31432,144.889007
3764,KILMORE EAST,-37.31432,144.889007
3764,MORANDING,-37.31432,144.889007
3764,TANTARABOO,-37.31432,144.889007
3764,WILLOWMAVIN,-37.31432,144.889007
3765,MONTROSE,-37.805976,145.339514
3766,KALORAMA,-37.816839,145.367371
3767,MOUNT DANDENONG,-37.835062,145.357831
3770,COLDSTREAM,-37.724701,145.378596
3770,GRUYERE,-37.724701,145.378596
3770,YERING,-37.724701,145.378596
3775,CHRISTMAS HILLS,-37.650855,145.317827
3775,DIXONS CREEK,-37.650855,145.317827
3775,STEELS CREEK,-37.650855,145.317827
3775,TARRAWARRA,-37.650855,145.317827
3775,YARRA GLEN,-37.650855,145.317827
3777,BADGER CREEK,-37.686067,145.541351
3777,CASTELLA,-37.686067,145.541351
3777,CHUM CREEK,-37.686067,145.541351
3777,HEALESVILLE,-37.686067,145.541351
3777,HEALESVILLE MAIN STREET,-37.686067,145.541351
3777,HEALESVILLE POST SHOP,-37.686067,145.541351
3777,MOUNT TOOLEBEWONG,-37.686067,145.541351
3777,TOOLANGI,-37.686067,145.541351
3778,FERNSHAW,-37.632252,145.699176
3778,NARBETHONG,-37.632252,145.699176
3779,CAMBARVILLE,-37.560312,145.885335
3779,MARYSVILLE,-37.560312,145.885335
3781,COCKATOO,-37.93626,145.49137
3781,MOUNT BURNETT,-37.93626,145.49137
3781,NANGANA,-37.93626,145.49137
3782,AVONSLEIGH,-37.920702,145.467246
3782,CLEMATIS,-37.920702,145.467246
3782,EMERALD,-37.920702,145.467246
3782,MACCLESFIELD,-37.920702,145.467246
3783,GEMBROOK,-37.952497,145.550457
3785,TREMONT,-38.27059,144.491163
3786,FERNY CREEK,-37.881284,145.342274
3787,SASSAFRAS,-37.876027,145.36695
3787,SASSAFRAS GULLY,-37.876027,145.36695
3788,OLINDA,-37.85984,145.363835
3789,SHERBROOKE,-37.883737,145.364031
3791,KALLISTA,-37.900585,145.410171
3792,THE PATCH,-37.887353,145.392574
3793,MONBULK,-37.867678,145.408664
3795,SILVAN,-37.844151,145.413447
3796,MOUNT EVELYN,-37.792515,145.375605
3797,GILDEROY,-37.855038,145.711284
3797,GLADYSDALE,-37.855038,145.711284
3797,POWELLTOWN,-37.855038,145.711284
3797,THREE BRIDGES,-37.855038,145.711284
3797,YARRA JUNCTION,-37.855038,145.711284
3799,BIG PATS CREEK,-37.763917,145.746221
3799,EAST WARBURTON,-37.763917,145.746221
3799,MCMAHONS CREEK,-37.763917,145.746221
3799,MILLGROVE,-37.763917,145.746221
3799,REEFTON,-37.763917,145.746221
3799,WARBURTON,-37.763917,145.746221
3799,WESBURN,-37.763917,145.746221
3800,MONASH UNIVERSITY,-37.910545,145.134935
3802,ENDEAVOUR HILLS,-37.975281,145.254481
3803,HALLAM,-38.004302,145.269261
3804,NARRE WARREN EAST,-37.96602,145.363213
3804,NARRE WARREN NORTH,-37.96602,145.363213
3805,FOUNTAIN GATE,-38.021278,145.299771
3805,NARRE WARREN,-38.021278,145.299771
3805,NARRE WARREN SOUTH,-38.021278,145.299771
3806,BERWICK,-38.030467,145.344621
3806,HARKAWAY,-38.030467,145.344621
3807,BEACONSFIELD,-38.045159,145.36746
3807,GUYS HILL,-38.045159,145.36746
3808,BEACONSFIELD UPPER,-38.004643,145.409755
3808,DEWHURST,-38.004643,145.409755
3809,OFFICER,-38.063056,145.40958
3809,OFFICER SOUTH,-38.063056,145.40958
3810,PAKENHAM,-38.077355,145.493402
3810,PAKENHAM SOUTH,-38.077355,145.493402
3810,PAKENHAM UPPER,-38.077355,145.493402
3810,RYTHDALE,-38.077355,145.493402
3812,MARYKNOLL,-38.035781,145.609548
3812,NAR NAR GOON,-38.035781,145.609548
3812,NAR NAR GOON NORTH,-38.035781,145.609548
3813,TYNONG,-38.085068,145.625456
3813,TYNONG NORTH,-38.085068,145.625456
3814,CORA LYNN,-38.145284,145.60591
3814,GARFIELD,-38.145284,145.60591
3814,GARFIELD NORTH,-38.145284,145.60591
3814,VERVALE,-38.145284,145.60591
3815,BUNYIP,-38.09708,145.715492
3815,BUNYIP NORTH,-38.09708,145.715492
3815,IONA,-38.09708,145.715492
3815,TONIMBUK,-38.09708,145.715492
3816,LABERTOUCHE,-38.049843,145.82875
3816,LONGWARRY,-38.049843,145.82875
3816,LONGWARRY NORTH,-38.049843,145.82875
3816,MODELLA,-38.049843,145.82875
3818,ATHLONE,-38.239904,145.779817
3818,DROUIN,-38.239904,145.779817
3818,DROUIN EAST,-38.239904,145.779817
3818,DROUIN SOUTH,-38.239904,145.779817
3818,DROUIN WEST,-38.239904,145.779817
3818,HALLORA,-38.239904,145.779817
3818,JINDIVICK,-38.239904,145.779817
3818,RIPPLEBROOK,-38.239904,145.779817
3820,BONA VISTA,-38.206715,145.964873
3820,LILLICO,-38.206715,145.964873
3820,WARRAGUL,-38.206715,145.964873
3821,BRANDY CREEK,-38.099914,145.923506
3821,BRAVINGTON,-38.099914,145.923506
3821,BULN BULN,-38.099914,145.923506
3821,BULN BULN EAST,-38.099914,145.923506
3821,CROSSOVER,-38.099914,145.923506
3821,ELLINBANK,-38.099914,145.923506
3821,FERNDALE,-38.099914,145.923506
3821,LARDNER,-38.099914,145.923506
3821,NILMA,-38.099914,145.923506
3821,NILMA NORTH,-38.099914,145.923506
3821,ROKEBY,-38.099914,145.923506
3821,SEAVIEW,-38.099914,145.923506
3821,SHADY CREEK,-38.099914,145.923506
3821,TETOORA ROAD,-38.099914,145.923506
3821,TORWOOD,-38.099914,145.923506
3821,WARRAGUL SOUTH,-38.099914,145.923506
3821,WARRAGUL WEST,-38.099914,145.923506
3822,CLOVERLEA,-38.244952,145.999245
3822,DARNUM,-38.244952,145.999245
3822,GAINSBOROUGH,-38.244952,145.999245
3823,ALLAMBEE,-38.263213,146.034059
3823,YARRAGON,-38.263213,146.034059
3823,YARRAGON SOUTH,-38.263213,146.034059
3824,CHILDERS,-38.298917,146.114577
3824,NARRACAN,-38.298917,146.114577
3824,THORPDALE SOUTH,-38.298917,146.114577
3824,TRAFALGAR,-38.298917,146.114577
3824,TRAFALGAR EAST,-38.298917,146.114577
3824,TRAFALGAR SOUTH,-38.298917,146.114577
3825,ABERFELDY,-37.696566,146.364064
3825,AMOR,-37.696566,146.364064
3825,BOOLA,-37.696566,146.364064
3825,CARINGAL,-37.696566,146.364064
3825,COALVILLE,-37.696566,146.364064
3825,COOPERS CREEK,-37.696566,146.364064
3825,ERICA,-37.696566,146.364064
3825,FUMINA,-37.696566,146.364064
3825,FUMINA SOUTH,-37.696566,146.364064
3825,HERNES OAK,-37.696566,146.364064
3825,HILL END,-37.696566,146.364064
3825,JACOB CREEK,-37.696566,146.364064
3825,JERICHO,-37.696566,146.364064
3825,MOE,-37.696566,146.364064
3825,MOE SOUTH,-37.696566,146.364064
3825,MOONDARRA,-37.696566,146.364064
3825,NEWBOROUGH,-37.696566,146.364064
3825,NEWBOROUGH EAST,-37.696566,146.364064
3825,RAWSON,-37.696566,146.364064
3825,TANJIL,-37.696566,146.364064
3825,TANJIL SOUTH,-37.696566,146.364064
3825,THALLOO,-37.696566,146.364064
3825,THOMSON,-37.696566,146.364064
3825,TOOMBON,-37.696566,146.364064
3825,WALHALLA,-37.696566,146.364064
3825,WALHALLA EAST,-37.696566,146.364064
3825,WESTBURY,-37.696566,146.364064
3825,WILLOW GROVE,-37.696566,146.364064
3825,YALLOURN,-37.696566,146.364064
3825,YALLOURN NORTH,-37.696566,146.364064
3831,NEERIM,-37.962769,145.993328
3831,NEERIM EAST,-37.962769,145.993328
3831,NEERIM SOUTH,-37.962769,145.993328
3832,NAYOOK,-37.9133,145.9339
3832,NEERIM JUNCTION,-37.9133,145.9339
3832,NEERIM NORTH,-37.9133,145.9339
3833,ADA,-37.84087,145.849688
3833,BAW BAW,-37.84087,145.849688
3833,BAW BAW VILLAGE,-37.84087,145.849688
3833,GENTLE ANNIE,-37.84087,145.849688
3833,ICY CREEK,-37.84087,145.849688
3833,LOCH VALLEY,-37.84087,145.849688
3833,NOOJEE,-37.84087,145.849688
3833,PIEDMONT,-37.84087,145.849688
3833,TANJIL BREN,-37.84087,145.849688
3833,TOORONGO,-37.84087,145.849688
3833,VESPER,-37.84087,145.849688
3835,THORPDALE,-38.331875,146.118691
3840,DRIFFIELD,-38.278708,146.321254
3840,HAZELWOOD,-38.278708,146.321254
3840,HAZELWOOD NORTH,-38.278708,146.321254
3840,HAZELWOOD SOUTH,-38.278708,146.321254
3840,JEERALANG,-38.278708,146.321254
3840,JEERALANG JUNCTION,-38.278708,146.321254
3840,MARYVALE,-38.278708,146.321254
3840,MID VALLEY,-38.278708,146.321254
3840,MORWELL,-38.278708,146.321254
3840,MORWELL EAST,-38.278708,146.321254
3840,MORWELL UPPER,-38.278708,146.321254
3841,GIPPSLAND MC,0,0
3842,CHURCHILL,-38.321315,146.417986
3844,BLACKWARRY,-38.406405,146.637984
3844,CALLIGNEE,-38.406405,146.637984
3844,CALLIGNEE NORTH,-38.406405,146.637984
3844,CALLIGNEE SOUTH,-38.406405,146.637984
3844,CARRAJUNG,-38.406405,146.637984
3844,CARRAJUNG LOWER,-38.406405,146.637984
3844,CARRAJUNG SOUTH,-38.406405,146.637984
3844,FLYNN,-38.406405,146.637984
3844,FLYNNS CREEK,-38.406405,146.637984
3844,KOORNALLA,-38.406405,146.637984
3844,LOY YANG,-38.406405,146.637984
3844,MOUNT TASSIE,-38.406405,146.637984
3844,TRARALGON,-38.406405,146.637984
3844,TRARALGON EAST,-38.406405,146.637984
3844,TRARALGON SOUTH,-38.406405,146.637984
3844,TYERS,-38.406405,146.637984
3847,HIAMDALE,-38.26363,146.753319
3847,NAMBROK,-38.26363,146.753319
3847,ROSEDALE,-38.26363,146.753319
3847,WILLUNG,-38.26363,146.753319
3847,WILLUNG SOUTH,-38.26363,146.753319
3850,SALE,-38.415897,147.083536
3850,SALE NORTH,-38.415897,147.083536
3850,WURRUK,-38.415897,147.083536
3851,AIRLY,-38.035548,147.084398
3851,BUNDALAGUAH,-38.035548,147.084398
3851,CLYDEBANK,-38.035548,147.084398
3851,COBAINS,-38.035548,147.084398
3851,DARRIMAN,-38.035548,147.084398
3851,DUTSON,-38.035548,147.084398
3851,DUTSON DOWNS,-38.035548,147.084398
3851,FLAMINGO BEACH,-38.035548,147.084398
3851,FULHAM,-38.035548,147.084398
3851,GIFFARD,-38.035548,147.084398
3851,GIFFARD WEST,-38.035548,147.084398
3851,GLOMAR BEACH,-38.035548,147.084398
3851,GOLDEN BEACH,-38.035548,147.084398
3851,KILMANY,-38.035548,147.084398
3851,LAKE WELLINGTON,-38.035548,147.084398
3851,LOCH SPORT,-38.035548,147.084398
3851,LONGFORD,-38.035548,147.084398
3851,MONTGOMERY,-38.035548,147.084398
3851,MYRTLEBANK,-38.035548,147.084398
3851,PARADISE BEACH,-38.035548,147.084398
3851,PEARSONDALE,-38.035548,147.084398
3851,SEACOMBE,-38.035548,147.084398
3851,SEASPRAY,-38.035548,147.084398
3851,SOMERTON PARK,-38.035548,147.084398
3851,STRADBROKE,-38.035548,147.084398
3851,THE HEART,-38.035548,147.084398
3851,THE HONEYSUCKLES,-38.035548,147.084398
3852,EAST SALE,-38.106731,147.134356
3852,SALE EAST RAAF,-38.106731,147.134356
3853,SALE,-38.095569,146.059953
3854,GLENGARRY,-38.124641,146.573643
3854,GLENGARRY NORTH,-38.124641,146.573643
3854,GLENGARRY WEST,-38.124641,146.573643
3856,TOONGABBIE,-38.066096,146.670202
3857,COWWARR,-38.003449,146.688721
3858,ARBUCKLE,-37.974475,146.689838
3858,BILLABONG,-37.974475,146.689838
3858,BURAGWONDUC,-37.974475,146.689838
3858,CROOKAYAN,-37.974475,146.689838
3858,DAWSON,-37.974475,146.689838
3858,DENISON,-37.974475,146.689838
3858,GILLUM,-37.974475,146.689838
3858,GLENFALLOCH,-37.974475,146.689838
3858,GLENMAGGIE,-37.974475,146.689838
3858,HEYFIELD,-37.974475,146.689838
3858,HOWITT PLAINS,-37.974475,146.689838
3858,LICOLA,-37.974475,146.689838
3858,LICOLA NORTH,-37.974475,146.689838
3858,REYNARD,-37.974475,146.689838
3858,SARGOOD,-37.974475,146.689838
3858,SEATON,-37.974475,146.689838
3858,TAMBORITHA,-37.974475,146.689838
3858,WINNINDOO,-37.974475,146.689838
3858,WORROWING,-37.974475,146.689838
3858,YANGOURA,-37.974475,146.689838
3859,MAFFRA WEST UPPER,-37.886136,146.848259
3859,NEWRY,-37.886136,146.848259
3859,TINAMBA,-37.886136,146.848259
3859,TINAMBA WEST,-37.886136,146.848259
3860,BOISDALE,-37.880398,146.987326
3860,BRIAGOLONG,-37.880398,146.987326
3860,BUSHY PARK,-37.880398,146.987326
3860,COONGULLA,-37.880398,146.987326
3860,KOOROOL,-37.880398,146.987326
3860,MAFFRA,-37.880398,146.987326
3860,MONOMAK,-37.880398,146.987326
3860,MOROKA,-37.880398,146.987326
3860,NAP NAP MARRA,-37.880398,146.987326
3860,RIVERSLEA,-37.880398,146.987326
3860,TOOLOME,-37.880398,146.987326
3860,VALENCIA CREEK,-37.880398,146.987326
3860,WOOLENOOK,-37.880398,146.987326
3860,WRATHUNG,-37.880398,146.987326
3860,WRIXON,-37.880398,146.987326
3862,BUDGEE BUDGEE,-37.573541,147.187425
3862,COBBANNAH,-37.573541,147.187425
3862,COWA,-37.573541,147.187425
3862,CROOKED RIVER,-37.573541,147.187425
3862,DARGO,-37.573541,147.187425
3862,HAWKHURST,-37.573541,147.187425
3862,HOLLANDS LANDING,-37.573541,147.187425
3862,LLOWALONG,-37.573541,147.187425
3862,MEERLIEU,-37.573541,147.187425
3862,MIOWERA,-37.573541,147.187425
3862,MOORNAPA,-37.573541,147.187425
3862,MUNRO,-37.573541,147.187425
3862,PERRY BRIDGE,-37.573541,147.187425
3862,STOCKDALE,-37.573541,147.187425
3862,STRATFORD,-37.573541,147.187425
3862,WATERFORD,-37.573541,147.187425
3862,WONGUNGARRA,-37.573541,147.187425
3864,FERNBANK,-37.860878,147.341513
3864,GLENALADALE,-37.860878,147.341513
3864,THE FINGERBOARD,-37.860878,147.341513
3865,LINDENOW,-37.800359,147.458491
3869,JUMBUK,-38.398143,146.424652
3869,YINNAR,-38.398143,146.424652
3869,YINNAR SOUTH,-38.398143,146.424652
3870,BOOLARRA,-38.378924,146.275377
3870,BOOLARRA SOUTH,-38.378924,146.275377
3870,BUDGEREE,-38.378924,146.275377
3870,GRAND RIDGE,-38.378924,146.275377
3870,JOHNSTONES HILL,-38.378924,146.275377
3871,ALLAMBEE RESERVE,-38.285262,146.054894
3871,ALLAMBEE SOUTH,-38.285262,146.054894
3871,BAROMI,-38.285262,146.054894
3871,DARLIMURLA,-38.285262,146.054894
3871,DELBURN,-38.285262,146.054894
3871,DOLLAR,-38.285262,146.054894
3871,MIRBOO,-38.285262,146.054894
3871,MIRBOO NORTH,-38.285262,146.054894
3873,GORMANDALE,-38.285925,146.719797
3874,CHERRILONG,-38.379257,146.791268
3874,MCLOUGHLINS BEACH,-38.379257,146.791268
3874,WOODSIDE,-38.379257,146.791268
3874,WOODSIDE BEACH,-38.379257,146.791268
3874,WOODSIDE NORTH,-38.379257,146.791268
3875,BAIRNSDALE,-37.825114,147.628962
3875,BANKSIA PENINSULA,-37.825114,147.628962
3875,BENGWORDEN,-37.825114,147.628962
3875,BROADLANDS,-37.825114,147.628962
3875,BULLUMWAAL,-37.825114,147.628962
3875,CALULU,-37.825114,147.628962
3875,CLIFTON CREEK,-37.825114,147.628962
3875,DEPTFORD,-37.825114,147.628962
3875,EAST BAIRNSDALE,-37.825114,147.628962
3875,ELLASWOOD,-37.825114,147.628962
3875,FAIRY DELL,-37.825114,147.628962
3875,FLAGGY CREEK,-37.825114,147.628962
3875,FORGE CREEK,-37.825114,147.628962
3875,GOON NURE,-37.825114,147.628962
3875,GRANITE ROCK,-37.825114,147.628962
3875,HILLSIDE,-37.825114,147.628962
3875,IGUANA CREEK,-37.825114,147.628962
3875,LINDENOW SOUTH,-37.825114,147.628962
3875,LUCKNOW,-37.825114,147.628962
3875,MARTHAVALE,-37.825114,147.628962
3875,MELWOOD,-37.825114,147.628962
3875,MERRIJIG,-37.825114,147.628962
3875,MOUNT TAYLOR,-37.825114,147.628962
3875,NEWLANDS ARM,-37.825114,147.628962
3875,RYANS,-37.825114,147.628962
3875,SARSFIELD,-37.825114,147.628962
3875,TABBERABBERA,-37.825114,147.628962
3875,WALPA,-37.825114,147.628962
3875,WATERHOLES,-37.825114,147.628962
3875,WENTWORTH,-37.825114,147.628962
3875,WOODGLEN,-37.825114,147.628962
3875,WUK WUK,-37.825114,147.628962
3875,WY YUNG,-37.825114,147.628962
3878,EAGLE POINT,-37.89463,147.670253
3880,BOOLE POOLE,-37.924908,147.693728
3880,OCEAN GRANGE,-37.924908,147.693728
3880,PAYNESVILLE,-37.924908,147.693728
3880,RAYMOND ISLAND,-37.924908,147.693728
3882,NICHOLSON,-37.815478,147.734243
3885,BRUMBY,-37.70793,147.831322
3885,BRUTHEN,-37.70793,147.831322
3885,BUCHAN,-37.70793,147.831322
3885,BUCHAN SOUTH,-37.70793,147.831322
3885,BUTCHERS RIDGE,-37.70793,147.831322
3885,GELANTIPY,-37.70793,147.831322
3885,MOSSIFACE,-37.70793,147.831322
3885,MURRINDAL,-37.70793,147.831322
3885,SUGGAN BUGGAN,-37.70793,147.831322
3885,TAMBO UPPER,-37.70793,147.831322
3885,TIMBARRA,-37.70793,147.831322
3885,W TREE,-37.70793,147.831322
3885,WISELEIGH,-37.70793,147.831322
3885,WULGULMERANG,-37.70793,147.831322
3885,WULGULMERANG EAST,-37.70793,147.831322
3885,WULGULMERANG WEST,-37.70793,147.831322
3885,YALMY,-37.70793,147.831322
3886,NEWMERELLA,-37.735401,148.433878
3887,LAKE TYERS,-37.841038,148.121299
3887,NOWA NOWA,-37.841038,148.121299
3887,WAIREWA,-37.841038,148.121299
3888,BENDOC,-37.146838,148.884272
3888,BETE BOLONG,-37.146838,148.884272
3888,BETE BOLONG NORTH,-37.146838,148.884272
3888,BONANG,-37.146838,148.884272
3888,BRODRIBB RIVER,-37.146838,148.884272
3888,CABANANDRA,-37.146838,148.884272
3888,CAPE CONRAN,-37.146838,148.884272
3888,CORRINGLE,-37.146838,148.884272
3888,DEDDICK VALLEY,-37.146838,148.884272
3888,GOONGERAH,-37.146838,148.884272
3888,HAYDENS BOG,-37.146838,148.884272
3888,JARRAHMOND,-37.146838,148.884272
3888,MARLO,-37.146838,148.884272
3888,MARTINS CREEK,-37.146838,148.884272
3888,NURRAN,-37.146838,148.884272
3888,ORBOST,-37.146838,148.884272
3888,SIMPSONS CREEK,-37.146838,148.884272
3888,TOSTAREE,-37.146838,148.884272
3888,TUBBUT,-37.146838,148.884272
3888,WAYGARA,-37.146838,148.884272
3888,WOMBAT CREEK,-37.146838,148.884272
3889,BELLBIRD CREEK,-37.927902,145.906217
3889,BEMM RIVER,-37.927902,145.906217
3889,CABBAGE TREE CREEK,-37.927902,145.906217
3889,CLUB TERRACE,-37.927902,145.906217
3889,COMBIENBAR,-37.927902,145.906217
3889,ERRINUNDRA,-37.927902,145.906217
3889,MANORINA,-37.927902,145.906217
3890,BULDAH,-37.270391,149.144376
3890,CANN RIVER,-37.270391,149.144376
3890,CHANDLERS CREEK,-37.270391,149.144376
3890,NOORINBEE,-37.270391,149.144376
3890,NOORINBEE NORTH,-37.270391,149.144376
3890,TAMBOON,-37.270391,149.144376
3890,TONGHI CREEK,-37.270391,149.144376
3891,GENOA,-37.475736,149.592844
3891,GIPSY POINT,-37.475736,149.592844
3891,MARAMINGO CREEK,-37.475736,149.592844
3891,WALLAGARAUGH,-37.475736,149.592844
3891,WANGARABELL,-37.475736,149.592844
3891,WINGAN RIVER,-37.475736,149.592844
3891,WROXHAM,-37.475736,149.592844
3892,MALLACOOTA,-37.549486,149.729223
3893,DOUBLE BRIDGES,-37.590191,147.893491
3893,STIRLING,-37.590191,147.893491
3893,TAMBO CROSSING,-37.590191,147.893491
3895,DOCTORS FLAT,-37.298674,147.748627
3895,ENSAY,-37.298674,147.748627
3895,ENSAY NORTH,-37.298674,147.748627
3895,REEDY FLAT,-37.298674,147.748627
3896,BINDI,-37.112351,147.812864
3896,BROOKVILLE,-37.112351,147.812864
3896,NUNNIONG,-37.112351,147.812864
3896,SWIFTS CREEK,-37.112351,147.812864
3896,TONGIO,-37.112351,147.812864
3898,ANGLERS REST,-37.019423,147.470661
3898,BINGO MUNJIE,-37.019423,147.470661
3898,BUNDARA,-37.019423,147.470661
3898,CASSILIS,-37.019423,147.470661
3898,COBUNGRA,-37.019423,147.470661
3898,DINNER PLAIN,-37.019423,147.470661
3898,GLEN VALLEY,-37.019423,147.470661
3898,GLEN WILLS,-37.019423,147.470661
3898,HINNOMUNJIE,-37.019423,147.470661
3898,OMEO,-37.019423,147.470661
3898,OMEO VALLEY,-37.019423,147.470661
3898,SHANNONVALE,-37.019423,147.470661
3900,BENAMBRA,-36.949754,147.703226
3900,COBBERAS,-36.949754,147.703226
3902,BUMBERRAH,-37.792719,147.830756
3902,JOHNSONVILLE,-37.792719,147.830756
3903,SWAN REACH,-37.810093,147.84454
3904,METUNG,-37.87152,147.847355
3909,KALIMNA,-37.857772,147.922922
3909,KALIMNA WEST,-37.857772,147.922922
3909,LAKE BUNGA,-37.857772,147.922922
3909,LAKE TYERS BEACH,-37.857772,147.922922
3909,LAKES ENTRANCE,-37.857772,147.922922
3909,NUNGURNER,-37.857772,147.922922
3909,NYERIMILANG,-37.857772,147.922922
3909,TOORLOO ARM,-37.857772,147.922922
3910,LANGWARRIN,-38.153809,145.185851
3911,BAXTER,-38.195383,145.158007
3911,LANGWARRIN SOUTH,-38.195383,145.158007
3912,PEARCEDALE,-38.202617,145.232339
3912,SOMERVILLE,-38.202617,145.232339
3913,TYABB,-38.259808,145.186464
3915,HASTINGS,-38.30771,145.190507
3915,TUERONG,-38.30771,145.190507
3916,MERRICKS,-38.392646,145.085801
3916,POINT LEO,-38.392646,145.085801
3916,SHOREHAM,-38.392646,145.085801
3918,BITTERN,-38.337376,145.177993
3919,CRIB POINT,-38.366119,145.204068
3920,HMAS CERBERUS,0,0
3921,FRENCH ISLAND,-38.342506,145.338749
3922,COWES,-38.450286,145.239003
3922,SILVERLEAVES,-38.450286,145.239003
3922,SMITHS BEACH,-38.450286,145.239003
3922,SUMMERLANDS,-38.450286,145.239003
3922,SUNDERLAND BAY,-38.450286,145.239003
3922,SUNSET STRIP,-38.450286,145.239003
3922,SURF BEACH,-38.450286,145.239003
3922,VENTNOR,-38.450286,145.239003
3922,WIMBLEDON HEIGHTS,-38.450286,145.239003
3923,RHYLL,-38.460584,145.307964
3925,CAPE WOOLAMAI,-38.54338,145.340775
3925,CHURCHILL ISLAND,-38.54338,145.340775
3925,NEWHAVEN,-38.54338,145.340775
3925,SAN REMO,-38.54338,145.340775
3926,BALNARRING,-38.373497,145.126733
3926,BALNARRING BEACH,-38.373497,145.126733
3926,MERRICKS BEACH,-38.373497,145.126733
3926,MERRICKS NORTH,-38.373497,145.126733
3927,SOMERS,-38.383442,145.147627
3928,MAIN RIDGE,-38.400438,144.970958
3929,FLINDERS,-38.473815,145.01628
3930,KUNYUNG,-38.191618,145.079095
3930,MOUNT ELIZA,-38.191618,145.079095
3931,MORNINGTON,-38.238386,145.064195
3933,MOOROODUC,-38.237072,145.087375
3934,MOUNT MARTHA,-38.302366,144.994873
3936,ARTHURS SEAT,-38.354428,144.949793
3936,DROMANA,-38.354428,144.949793
3936,SAFETY BEACH,-38.354428,144.949793
3937,RED HILL,-38.37014,145.012073
3937,RED HILL SOUTH,-38.37014,145.012073
3938,MCCRAE,-37.990225,145.21956
3939,BONEO,-38.398469,144.904098
3939,CAPE SCHANCK,-38.398469,144.904098
3939,FINGAL,-38.398469,144.904098
3939,ROSEBUD,-38.398469,144.904098
3939,ROSEBUD PLAZA,-38.398469,144.904098
3940,ROSEBUD WEST,0,0
3941,RYE,-38.370692,144.824741
3941,ST ANDREWS BEACH,-38.370692,144.824741
3941,TOOTGAROOK,-38.370692,144.824741
3942,BLAIRGOWRIE,-38.359005,144.768511
3943,SORRENTO,-38.344297,144.73807
3944,PORTSEA,-38.338347,144.709285
3945,JEETHO,-37.970297,145.155125
3945,KROWERA,-37.970297,145.155125
3945,LOCH,-37.970297,145.155125
3945,WOODLEIGH,-37.970297,145.155125
3946,BENA,-38.433031,145.722184
3950,KARDELLA SOUTH,-38.449367,145.877524
3950,KORUMBURRA,-38.449367,145.877524
3950,KORUMBURRA SOUTH,-38.449367,145.877524
3950,STRZELECKI,-38.449367,145.877524
3950,WHITELAW,-38.449367,145.877524
3951,ARAWATA,-38.394907,145.888218
3951,FAIRBANK,-38.394907,145.888218
3951,JUMBUNNA,-38.394907,145.888218
3951,KARDELLA,-38.394907,145.888218
3951,KONGWAK,-38.394907,145.888218
3951,MOYARRA,-38.394907,145.888218
3951,OUTTRIM,-38.394907,145.888218
3951,RANCEBY,-38.394907,145.888218
3953,BERRYS CREEK,-38.406667,146.069703
3953,BOOROOL,-38.406667,146.069703
3953,HALLSTON,-38.406667,146.069703
3953,KOOROOMAN,-38.406667,146.069703
3953,LEONGATHA,-38.406667,146.069703
3953,LEONGATHA NORTH,-38.406667,146.069703
3953,LEONGATHA SOUTH,-38.406667,146.069703
3953,MARDAN,-38.406667,146.069703
3953,MOUNT ECCLES,-38.406667,146.069703
3953,MOUNT ECCLES SOUTH,-38.406667,146.069703
3953,NERRENA,-38.406667,146.069703
3953,RUBY,-38.406667,146.069703
3953,TRIDA,-38.406667,146.069703
3953,WILD DOG VALLEY,-38.406667,146.069703
3954,KOONWARRA,-38.547015,145.948111
3956,DUMBALK,-38.531629,146.095008
3956,DUMBALK NORTH,-38.531629,146.095008
3956,MEENIYAN,-38.531629,146.095008
3956,MIDDLE TARWIN,-38.531629,146.095008
3956,TARWIN,-38.531629,146.095008
3956,TARWIN LOWER,-38.531629,146.095008
3956,VENUS BAY,-38.531629,146.095008
3956,WALKERVILLE,-38.531629,146.095008
3956,WALKERVILLE SOUTH,-38.531629,146.095008
3957,STONY CREEK,-37.944787,145.273438
3958,BUFFALO,-38.642608,146.074806
3959,FISH CREEK,-38.694358,146.082083
3959,SANDY POINT,-38.694358,146.082083
3959,WARATAH BAY,-38.694358,146.082083
3960,BENNISON,-38.668395,146.266751
3960,BOOLARONG,-38.668395,146.266751
3960,FOSTER,-38.668395,146.266751
3960,FOSTER NORTH,-38.668395,146.266751
3960,GUNYAH,-38.668395,146.266751
3960,MOUNT BEST,-38.668395,146.266751
3960,SHALLOW INLET,-38.668395,146.266751
3960,TIDAL RIVER,-38.668395,146.266751
3960,TURTONS CREEK,-38.668395,146.266751
3960,WILSONS PROMONTORY,-38.668395,146.266751
3960,WONGA,-38.668395,146.266751
